285,285-cruel-taskmaster,"Cruel Taskmaster","<b>Battlecry:</b> Deal 1 damage to a minion and give it +2 Attack.","""I'm going to need you to come in on Sunday."" - Cruel Taskmaster"
69644,69644-cruel-taskmaster,"Cruel Taskmaster","<b>Battlecry:</b> Deal 1 damage to a minion and give it +2 Attack.","""I'm going to need you to come in on Sunday."" - Cruel Taskmaster"
70045,70045-cruel-taskmaster,"Cruel Taskmaster","<b>Battlecry:</b> Deal 1 damage to a minion and give it +2 Attack.","""I'm going to need you to come in on Sunday."" - Cruel Taskmaster"
2020,2020-crush,Crush,"Destroy a minion. If you have a damaged minion, this costs (4) less.","Using this card on your enemies is one of the best things in life, according to some barbarians."
43322,43322-crushing-hand,"Crushing Hand","Deal 8 damage to a minion. <b><b>Overload</b>:</b> (3)","Shamans always have the firmest handshakes."
46450,46450-crushing-walls,"Crushing Walls","Destroy your opponent's left and right-most minions.","""It could be worse!"" ""It's worse."""
40988,40988-cryomancer,Cryomancer,"<b>Battlecry:</b> If an enemy is <b>Frozen</b>, gain +2/+2.","She loves Frozen. I mean who doesn't?"
42676,42676-cryostasis,Cryostasis,"Give a minion +3/+3 and <b>Freeze</b> it.","We'll thaw you out when we find a cure!"
43025,43025-crypt-lord,"Crypt Lord","<b>Taunt</b> After you summon a minion, gain +1 Health.","The original fifth beetle!"
45833,45833-crystal-lion,"Crystal Lion","<b>Divine Shield</b> Costs (1) less for each Silver Hand Recruit you control.","Standard issue recruit gear: 1 silver sword, 1 Lordaeron insignia, 2 bags of crystal kibble."
53545,53545-crystal-merchant,"Crystal Merchant","If you have any unspent Mana at the end of your turn, draw a card.","I won't ask about your mana curve if you don't ask where I got these."
51769,51769-crystal-power,"Crystal Power","<b>Choose One -</b> Deal 2 damage to a minion; or Restore 5 Health.","Often used as healing crystals, but also good for throwing at people."
53179,53179-crystal-stag,"Crystal Stag","<b>Rush</b>. <b>Battlecry:</b> If you've restored 5 Health this game, summon a copy of this. <i>( left!)</i> <i>(Ready!)</i>","Arrives alone, but usually leaves with a friend just like him."
41173,41173-crystalline-oracle,"Crystalline Oracle","<b>Deathrattle:</b> Copy a card from your opponent's deck and add it to your hand.","Being made of light has its disadvantages, but at least it's always looking on the bright side."
49018,49018-crystallizer,Crystallizer,"<b>Battlecry:</b> Deal 5 damage to your hero. Gain 5 Armor.","This elf's winning the arms race."
48637,48637-crystalsmith-kangor,"Crystalsmith Kangor","<b>Divine Shield</b>, <b>Lifesteal</b> Your healing is doubled.","He wants to tank, but Boom always makes him play support."
51781,51781-crystalsong-portal,"Crystalsong Portal","<b>Discover</b> a Druid minion. If your hand has no minions, keep all 3.","Experience the draw of the wild!"
40391,40391-crystalweaver,Crystalweaver,"<b>Battlecry:</b> Give your Demons +1/+1.","The trick is soaking the crystals in warm milk to soften them up."
48985,48985-crystology,Crystology,"Draw two 1-Attack minions from your deck.","""The Light is neither a particle nor a wave. It's more of a juice, really."""
38888,38888-cult-apothecary,"Cult Apothecary","<b>Battlecry:</b> For each enemy minion, restore 2 Health to your hero.","Cults need pharmacists too."
811,811-cult-master,"Cult Master","After a friendly minion dies, draw a card.","She may be an evil cult master, but she still calls her parents once a week."
70041,70041-cult-master,"Cult Master","After a friendly minion dies, draw a card.","She may be an evil cult master, but she still calls her parents once a week."
60043,60043-cult-neophyte,"Cult Neophyte","<b>Battlecry:</b> Your opponent's spells cost (1) more next turn.","Make a new recruit's deficiencies your efficiencies."
38900,38900-cult-sorcerer,"Cult Sorcerer","<b><b>Spell Damage</b> +1</b> After you cast a spell, give your C'Thun +1/+1 <i>(wherever it is).</i>","No matter how many times we tell her not to, she keeps feeding C'Thun scraps under the table."
55021,55021-cumulo-maximus,Cumulo-Maximus,"<b>Battlecry:</b> If you have <b>Overloaded</b> Mana Crystals, deal 5 damage.","""Are your clouds not entertained?!"""
47429,47429-curio-collector,"Curio Collector","Whenever you draw a card, gain +1/+1.","Experts worry that curios are a gateway to face-collecting."
41177,41177-curious-glimmerroot,"Curious Glimmerroot","<b>Battlecry:</b> Look at 3 cards. Guess which one started in your opponent's deck to get a copy of it.","George promised to be good. But it's easy for little Glimmerroots to forget."
2879,2879-curse-of-rafaam,"Curse of Rafaam","Give your opponent a 'Cursed!' card. While they hold it, they take 2 damage on their turn.","This is what happens when Rafaam stubs his toe unexpectedly."
47555,47555-curse-of-weakness,"Curse of Weakness","<b>Echo</b> Give all enemy minions -2 Attack until your next turn.","Warlocks refer to this as a ""balance change."""
35025,35025-cursed-blade,"Cursed Blade","Double all damage dealt to your hero.","The Curse is that you have to listen to ""MMMBop"" on repeat."
47071,47071-cursed-castaway,"Cursed Castaway","<b>Rush</b> <b>Deathrattle:</b> Draw a <b>Combo</b> card from your deck.","She was an ordinary castaway... until she found that cursed volleyball."
45594,45594-cursed-disciple,"Cursed Disciple","<b>Deathrattle:</b> Summon a 5/1 Revenant.","Politer than his brother, the cursing disciple, but far more evil."
56379,56379-cursed-vagrant,"Cursed Vagrant","<b>Deathrattle:</b> Summon a 7/5 Shadow with <b>Stealth</b>.","Little did he know… it was really the talbuk leg that was cursed."
2766,2766-cutpurse,Cutpurse,"Whenever this minion attacks a hero, add the Coin to your hand.","He has a giant collection of purses now. One for every outfit!"
48585,48585-cutthroat-buccaneer,"Cutthroat Buccaneer","<b>Combo:</b> Give your weapon +1 Attack.","In life he worked as a sword swallower."
60023,60023-cutting-class,"Cutting Class","Draw 2 cards. Costs (1) less per Attack of your weapon.","When you actually are the sharpest tool in the shed."
48772,48772-cybertech-chip,"Cybertech Chip","Give your minions ""<b>Deathrattle:</b> Add a random Mech to your hand.""","Goes great with Cyber-Salsa."
59092,59092-cycle-of-hatred,"Cycle of Hatred","Deal 3 damage to all minions. Summon a 3/3 Spirit for every minion killed.","If you run 2 of these, would that make it the bi-cycle of hatred?"
39041,39041-cyclopian-horror,"Cyclopian Horror","<b>Taunt</b>. <b>Battlecry:</b> Gain +1 Health for each enemy minion.","What are the qualifications for being a 'Horror?' Just how horrible do you have to be?"
38770,38770-doom,DOOM!,"Destroy all minions. Draw a card for each.","We ran out of space for ""DOOOOOOOOOOOM!!!!!"""
50443,50443-da-undatakah,"Da Undatakah","<b>Battlecry:</b> Gain the <b>Deathrattle</b> effects of 3 friendly minions that died this game.","First Deathrattle: Draw a card. Second: Draw 2 cards. Third: Throw Mon'kind off a steel cage and plummet sixteen feet through an announcer’s table."
2549,2549-dalaran-aspirant,"Dalaran Aspirant","<b>Inspire:</b> Gain <b>Spell Damage +1</b>.","Is he aspiring or inspiring? Make up your mind!"
52285,52285-dalaran-crusader,"Dalaran Crusader","<b>Divine Shield</b>","Stops for nothing—except donuts."
52866,52866-dalaran-librarian,"Dalaran Librarian","<b>Battlecry:</b> <b>Silence</b> adjacent minions.","Don't make her raise her ""shush""!"
175,175-dalaran-mage,"Dalaran Mage","<b>Spell Damage +1</b>","You don't see a lot of Dalaran warriors."
68476,68476-dalaran-mage,"Dalaran Mage","<b>Spell Damage +1</b>","You don't see a lot of Dalaran warriors."
49019,49019-damaged-stegotron,"Damaged Stegotron","<b>Taunt</b> <b>Battlecry:</b> Deal 6 damage to this minion.","Sadly the warranty does not cover fireballs or acts of Boom."
60375,60375-dame-hazelbark,"Dame Hazelbark","",""
61679,61679-dancing-cobra,"Dancing Cobra","<b>Corrupt:</b> Gain <b>Poisonous</b>.","Snakes are just tentacles with fangs."
1913,1913-dancing-swords,"Dancing Swords","<b>Deathrattle:</b> Your opponent draws a card.","They like to dance to reggae."
52679,52679-daring-escape,"Daring Escape","Return all friendly minions to your hand.","Impossible to cast without cackling evilly."
50381,50381-daring-fire-eater,"Daring Fire-Eater","<b>Battlecry:</b> Your next Hero Power this turn deals 2 more damage.","A few hours later he DESTROYED the arena bathrooms."
40741,40741-daring-reporter,"Daring Reporter","Whenever your opponent draws a card, gain +1/+1.","She's working on a story! While skydiving!"
47053,47053-darius-crowley,"Darius Crowley","<b>Rush</b> After this attacks and kills a minion, gain +2/+2.","You either die a villain, or live long enough to see yourself become the hero."
64894,64894-dark-alley-pact,"Dark Alley Pact","Summon a Fiend with stats equal to your hand size.","""With your help, I can finally install some proper lighting in this alley."""
38882,38882-dark-arakkoa,"Dark Arakkoa","<b>Taunt</b> <b>Battlecry:</b> Give your C'Thun +3/+3 <i>(wherever it is).</i>","There's a whole gradient of Arakkoa! This one is on the darker side."
2632,2632-dark-bargain,"Dark Bargain","Destroy 2 random enemy minions. Discard 2 random cards.","A prime example of lose-lose negotiating."
42469,42469-dark-conviction,"Dark Conviction","Set a minion's Attack and Health to 3.","In his court, Uther is judge, jury, AND executioner…"
1807,1807-dark-cultist,"Dark Cultist","<b>Deathrattle:</b> Give a random friendly minion +3 Health.","The Cult of the Damned has found it's best not to mention their name when recruiting new cultists."
61945,61945-dark-inquisitor-xanesh,"Dark Inquisitor Xanesh","<b>Battlecry:</b> Reduce the Cost of all <b>Corrupt</b> and <b>Corrupted</b> cards in your hand and deck by (2).","Fear is the mind-killer, and also the name of my wurm."
348,348-dark-iron-dwarf,"Dark Iron Dwarf","<b>Battlecry:</b> Give a minion +2 Attack this turn.","Guardians of Dark Iron Ore. Perhaps the most annoying ore, given where you have to forge it."
69659,69659-dark-iron-dwarf,"Dark Iron Dwarf","<b>Battlecry:</b> Give a minion +2 Attack this turn.","Guardians of Dark Iron Ore. Perhaps the most annoying ore, given where you have to forge it."
69827,69827-dark-iron-dwarf,"Dark Iron Dwarf","<b>Battlecry:</b> Give a minion +2 Attack this turn.","Guardians of Dark Iron Ore. Perhaps the most annoying ore, given where you have to forge it."
2291,2291-dark-iron-skulker,"Dark Iron Skulker","<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.","He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out."
43128,43128-dark-pact,"Dark Pact","Destroy a friendly minion. Restore 4 Health to your hero.","""Don't worry about the fine print. Just sign here."""
2895,2895-dark-peddler,"Dark Peddler","<b>Battlecry: Discover</b> a 1-Cost card.","I'm offering you a bargain here! This amazing vacuum cleaner for your soul!"
53890,53890-dark-pharaoh-tekahn,"Dark Pharaoh Tekahn","<b>Battlecry:</b> For the rest of the game, your <b>Lackeys</b> are 4/4.","He'll get that League of Explorers and their little murloc too!"
47033,47033-dark-possession,"Dark Possession","Deal 2 damage to a friendly character. <b>Discover</b> a Demon.","Wanted on three counts of gnomish possession."
56090,56090-dark-prophecy,"Dark Prophecy","<b>Discover</b> a 2-Cost minion. Summon it and give it +3 Health.","It's always a dark prophecy with Madame Lazul. Where's my happy, fluffy prophecy?!"
54891,54891-dark-skies,"Dark Skies","Deal 1 damage to a random minion. Repeat for each card in your hand.","""It's a drizzle of fire. A fine mist, really."""
2009,2009-dark-wispers,"Dark Wispers","<b>Choose One -</b> Summon 5 Wisps; or Give a minion +5/+5 and <b>Taunt</b>.","Don't worry; we fired the person who named this card."
64443,64443-darkbishop-benedictus,"Darkbishop Benedictus","<b>Start of Game:</b> If the spells in your deck are all Shadow, enter Shadowform.","Dark Bishop takes Light Pawn, check."
2093,2093-darkbomb,Darkbomb,"Deal 3 damage.","If you're looking to make an ""Emo"" deck, this card is perfect!"
51966,51966-darkest-hour,"Darkest Hour","Destroy all friendly minions. For each one, summon a random minion from your deck.","It's always darkest just before you find the light switch."
56523,56523-darkglare,Darkglare,"After your hero takes damage, refresh a Mana Crystal.","He's got a dark glare, but he sees crystal clear!"
46660,46660-darkmire-moonkin,"Darkmire Moonkin","<b>Spell Damage +2</b>","Birds of a feather Moonfire together."
61639,61639-darkmoon-dirigible,"Darkmoon Dirigible","<b>Divine Shield</b> <b>Corrupt:</b> Gain <b>Rush</b>.","""It's dirigible? I don’t even know what diriging is!"""
61629,61629-darkmoon-rabbit,"Darkmoon Rabbit","<b>Rush</b>, <b>Poisonous</b> Also damages the minions next to whomever this attacks.","That's no ordinary rabbit! That's the most foul, cruel, and bad-tempered rodent you ever set eyes on!"
61677,61677-darkmoon-statue,"Darkmoon Statue","Your other minions have +1 Attack. <b>Corrupt:</b> This gains +4 Attack.","As far as workplace injuries go, Silas is protected by his statue of limitations."
61699,61699-darkmoon-tonk,"Darkmoon Tonk","<b>Deathrattle:</b> Fire four missiles at random enemies that deal 2 damage each.","""Ready to roll out!"""
582,582-darkscale-healer,"Darkscale Healer","<b>Battlecry:</b> Restore 2 Health to all friendly characters.","Healing is just something she does in her free time. It's more of a hobby really."
68425,68425-darkscale-healer,"Darkscale Healer","<b>Battlecry:</b> Restore 2 Health to all friendly characters.","Healing is just something she does in her free time. It's more of a hobby really."
38764,38764-darkshire-alchemist,"Darkshire Alchemist","<b>Battlecry:</b> Restore 5 Health.","The secret ingredient: liquified funnel cake."
38452,38452-darkshire-councilman,"Darkshire Councilman","After you summon a minion, gain +1 Attack.","Democracy in action!"
38447,38447-darkshire-librarian,"Darkshire Librarian","<b>Battlecry:</b> Discard a random card. <b>Deathrattle:</b> Draw a card.","Do NOT be late with your overdue fines."
38436,38436-darkspeaker,Darkspeaker,"<b>Battlecry:</b> Swap stats with a friendly minion.","People often think that Darkspeaker is the arch nemesis of Lightspeaker, but that title actually belongs to Heavyspeaker."
62745,62745-darkspear-berserker,"Darkspear Berserker","<b>Deathrattle:</b> Deal 5 damage to your hero.","""If I die, I'm taking my hero down with me."""
2782,2782-darnassus-aspirant,"Darnassus Aspirant","<b>Battlecry:</b> Gain an empty Mana Crystal. <b>Deathrattle:</b> Lose a Mana Crystal.","She loves mana crystals, she hates mana crystals. So fickle!"
2893,2893-dart-trap,"Dart Trap","<b>Secret:</b> After an opposing Hero Power is used, deal 5 damage to a random enemy.","Five years of tap-dancing lessons are FINALLY going to pay off!"
61218,61218-day-at-the-faire,"Day at the Faire","Summon 3 Silver Hand Recruits. <b>Corrupt:</b> Summon 5.","Karl knew he would someday regret that turkey leg."
42766,42766-dead-mans-hand,"Dead Man's Hand","Shuffle a copy of your hand into your deck.","I got two pair, Rags and Armorsmiths. What you got?"
48929,48929-dead-ringer,"Dead Ringer","<b>Deathrattle:</b> Draw a <b>Deathrattle</b> minion from your deck.","Shortstop on N'zoth's softball team."
47016,47016-deadly-arsenal,"Deadly Arsenal","Reveal a weapon from your deck. Deal its Attack to all minions.","Oh look. A Gorehowl."
39822,39822-deadly-fork,"Deadly Fork","<b>Deathrattle:</b> Add a 3/2 weapon to your hand.","For a proper setting, place the deadly fork <i>after</i> the salad fork, but <i>before</i> the dinner fork."
459,459-deadly-poison,"Deadly Poison","Give your weapon +2 Attack.","Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells. Poisonbolt? Rain of Poison? Poison Elemental? Nobody wants that."
68349,68349-deadly-poison,"Deadly Poison","Give your weapon +2 Attack.","Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells. Poisonbolt? Rain of Poison? Poison Elemental? Nobody wants that."
69522,69522-deadly-poison,"Deadly Poison","Give your weapon +2 Attack.","Rogues guard the secrets to poison-making carefully, lest magi start incorporating poison into their spells. Poisonbolt? Rain of Poison? Poison Elemental? Nobody wants that."
1093,1093-deadly-shot,"Deadly Shot","Destroy a random enemy minion.","Our ballista operator is effective, but not picky."
69605,69605-deadly-shot,"Deadly Shot","Destroy a random enemy minion.","Our ballista operator is effective, but not picky."
70056,70056-deadly-shot,"Deadly Shot","Destroy a random enemy minion.","Our ballista operator is effective, but not picky."
42663,42663-deadscale-knight,"Deadscale Knight",<b>Lifesteal</b>,"His favorite spell is Chum Explosion."
42392,42392-death-revenant,"Death Revenant","<b>Battlecry:</b> Gain +1/+1 for each damaged minion.","How's everyone doing? Hurt? Bleeding? Wounded? ... Excellent."
63167,63167-death-speaker-blackthorn,"Death Speaker Blackthorn","<b>Battlecry:</b> Summon 3 <b>Deathrattle</b> minions that cost (5) or less from your deck.","He can speak death but has a hard time reading it."
1805,1805-deaths-bite,"Death's Bite","<b>Deathrattle:</b> Deal 1 damage to all minions.","""Take a bite outta Death."" - McScruff the Deathlord"
62744,62744-deaths-head-cultist,"Death's Head Cultist","<b>Taunt</b> <b>Deathrattle:</b> Restore 4 Health to your hero.","Nothing can stop death. Except a Taunt. With Healing."
43029,43029-deathaxe-punisher,"Deathaxe Punisher","<b>Battlecry:</b> Give a random <b>Lifesteal</b> minion in your hand +2/+2.","Don't fear the Arcanite Reaper."
1790,1790-deathlord,Deathlord,"<b>Taunt. Deathrattle:</b> Your opponent puts a minion from their deck into the battlefield.","""Rise from your grave!"" - Kel'Thuzad"
61228,61228-deathmatch-pavilion,"Deathmatch Pavilion","Summon a 3/2 Duelist. If your hero attacked this turn, summon another.","Worth it for the stuffed toy at the end."
42394,42394-deathspeaker,Deathspeaker,"<b>Battlecry:</b> Give a friendly minion <b>Immune</b> this turn.","It helps to speak really, really loud."
43398,43398-deathstalker-rexxar,"Deathstalker Rexxar","<b>Battlecry:</b> Deal 2 damage to all enemy minions.","""You were too slow, old friend. The hunt began long ago. And now... it will never end."""
61950,61950-deathwarden,Deathwarden,"<b>Deathrattles</b> can't trigger.","Ride or die takes on a new meaning."
47085,47085-deathweb-spider,"Deathweb Spider","<b>Battlecry:</b> If your hero took damage this turn, gain <b>Lifesteal</b>.","The itsy bitsy spiders climbed up the village wall. Then came the witch and the spiders ate them all."
834,834-deathwing,Deathwing,"<b>Battlecry:</b> Destroy all other minions and discard your hand.","Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated. Daddy issues?"
70093,70093-deathwing,Deathwing,"<b>Battlecry:</b> Destroy all other minions and discard your hand.","Once a noble dragon known as Neltharion, Deathwing lost his mind and shattered Azeroth before finally being defeated. Daddy issues?"
66872,66872-deathwing-the-destroyer,"Deathwing the Destroyer","<b>Battlecry:</b> Destroy all other minions. Discard a card for each destroyed.","""He’s Deathwing? That one's Deathwing? You're Deathwing!? I'm DEATHWING! ARE THERE ANY OTHER DEATHWINGS I SHOULD KNOW ABOUT?"""
38943,38943-deathwing-dragonlord,"Deathwing, Dragonlord","<b>Deathrattle:</b> Put all Dragons from your hand into the battlefield.","To his credit, Deathwing really took to heart the feedback he was receiving that he needed to be ""more of a team player""."
55007,55007-deathwing-mad-aspect,"Deathwing, Mad Aspect","<b>Battlecry:</b> Attack ALL other minions.","Bite that one, bite that other one, claw this one, swallow that one whole...."
61885,61885-deck-of-chaos,"Deck of Chaos","Swap the Cost and Attack of all minions in your deck.","Yeah, it's chaos, but it's organized chaos."
61587,61587-deck-of-lunacy,"Deck of Lunacy","Transform spells in your deck into ones that cost (3) more. <i>(They keep their original Cost.)</i>","Voted ""Most Lunacy"" in Madness Monthly magazine."
43424,43424-deck-of-wonders,"Deck of Wonders","Shuffle 5 Scrolls into your deck. When drawn, cast a random spell.","""Pick a card, any card. Wait! No! Not that one!"" - Last words of previous owner"
57950,57950-deep-freeze,"Deep Freeze","<b>Freeze</b> an enemy. Summon two 3/6 Water Elementals.","""Dancing with the Satyrs… on Ice!"""
64707,64707-deeprun-engineer,"Deeprun Engineer","<b>Battlecry:</b> <b>Discover</b> a Mech. It costs (1) less.","Deeprun Tram instructions: 300,000 pieces, 600,000 steps."
65683,65683-deepwater-evoker,"Deepwater Evoker","<b>Battlecry:</b> Draw a spell. Gain Armor equal to its Cost.","""Cap'n! We've hit an iceberg! ...No, it’s not my fault!"""
64637,64637-defend-the-dwarven-district,"Defend the Dwarven District","<b>Questline:</b> Deal damage with 2 spells. <b>Reward:</b> Your Hero Power can target minions.","Don't shoot until you see the purples of their eyes."
763,763-defender-of-argus,"Defender of Argus","<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.","You wouldn’t think that Argus would need this much defending. But it does."
69663,69663-defender-of-argus,"Defender of Argus","<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.","You wouldn’t think that Argus would need this much defending. But it does."
69843,69843-defender-of-argus,"Defender of Argus","<b>Battlecry:</b> Give adjacent minions +1/+1 and <b>Taunt</b>.","You wouldn’t think that Argus would need this much defending. But it does."
65601,65601-defias-blastfisher,"Defias Blastfisher","<b>Battlecry:</b> Deal 2 damage to a random enemy. Repeat for each of your Beasts.","She's a dynamite fishing trainer."
65692,65692-defias-cannoneer,"Defias Cannoneer","After your hero attacks, deal 2 damage to a random enemy twice.","""... three."""
40745,40745-defias-cleaner,"Defias Cleaner","<b>Battlecry:</b> <b>Silence</b> a minion with <b>Deathrattle</b>.","His house cleaning service is quite thorough. Not a spot to be found... or any of your stuff!"
65677,65677-defias-leper,"Defias Leper","<b>Battlecry:</b> If you're holding a Shadow spell, deal 2 damage.","Do NOT eat Cookie’s Seafood Surprise."
201,201-defias-ringleader,"Defias Ringleader","<b>Combo:</b> Summon a 2/1 Defias Bandit.","He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean."
69857,69857-defias-ringleader,"Defias Ringleader","<b>Combo:</b> Summon a 2/1 Defias Bandit.","He stole the deed to town years ago, so technically the town <i>is</i> his. He just calls people Scrub to be mean."
42471,42471-defile,Defile,"Deal 1 damage to all minions. If any die, cast this again.","This spell was originally designed to help warlocks clean up their hard drives."
38412,38412-demented-frostcaller,"Demented Frostcaller","After you cast a spell, <b>Freeze</b> a random enemy.","He prefers that you refer to him by his nickname: 'Frostwaker.'"
979,979-demolisher,Demolisher,"At the start of your turn, deal 2 damage to a random enemy.","Laying siege isn't fun for anyone. It's not even all that effective, now that everyone has a flying mount."
69848,69848-demolisher,Demolisher,"At the start of your turn, deal 2 damage to a random enemy.","Laying siege isn't fun for anyone. It's not even all that effective, now that everyone has a flying mount."
59394,59394-demon-companion,"Demon Companion","Summon a random Demon Companion.","Owning a pet can be real hell at times."
50991,50991-demonbolt,Demonbolt,"Destroy a minion. Costs (1) less for each minion you control.","Or as it’s known in troll, “De bolt, mon.”"
1142,1142-demonfire,Demonfire,"Deal 2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.","Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP"
70042,70042-demonfire,Demonfire,"Deal 2 damage to a minion. If it’s a friendly Demon, give it +2/+2 instead.","Demonfire is like regular fire except for IT NEVER STOPS BURNING HELLLPPP"
2535,2535-demonfuse,Demonfuse,"Give a Demon +3/+3. Give your opponent a Mana Crystal.","Very dangerous when attached to a demonbomb."
1985,1985-demonheart,Demonheart,"Deal 5 damage to a minion. If it's a friendly Demon, give it +5/+5 instead.","Virtually every member of the pro demon lobby is a warlock. Weird."
64897,64897-demonic-assault,"Demonic Assault","Deal 3 damage. Summon two 1/3 Voidwalkers with <b>Taunt</b>.","Right next to the demonic pepper."
50432,50432-demonic-project,"Demonic Project","Each player transforms a random minion in their hand into a Demon.","Another group project where Jaraxxus doesn't do any work."
59628,59628-demonic-studies,"Demonic Studies","<b>Discover</b> a Demon. Your next one costs (1) less.","""Do you wanna summon a demon? I wanna summon a demon!"""
2301,2301-demonwrath,Demonwrath,"Deal 2 damage to all minions except Demons.","Demons are not angry most of the time. You have to play this card in order to really bring it out of them."
49621,49621-dendrologist,Dendrologist,"<b>Battlecry:</b> If you control a Treant, <b>Discover</b> a spell.","He's teaching his little buddy to talk, but all it says is, ""I am Gloop."""
55428,55428-depth-charge,"Depth Charge","At the start of your turn, deal 5 damage to ALL minions.","* Does not have <b>Charge</b>."
60892,60892-derailed-coaster,"Derailed Coaster","<b>Battlecry:</b> Summon a 1/1 Rider with <b>Rush</b> for each minion in your hand.","So long as it doesn’t kill you, it's considered part of the ride ""experience."""
46656,46656-deranged-doctor,"Deranged Doctor","<b>Deathrattle:</b> Restore 8 Health to your hero.","Unfortunately, his doctorate is in Murloc Literature."
2892,2892-desert-camel,"Desert Camel","<b>Battlecry:</b> Put a 1-Cost minion from each deck into the battlefield.","Dang. This card is sweet. Almost as sweet as Dessert Camel."
54488,54488-desert-hare,"Desert Hare","<b>Battlecry:</b> Summon two 1/1 Desert Hares.","After they're caught, they’re dessert hares."
54288,54288-desert-obelisk,"Desert Obelisk","If you control 3 of these at the end of your turn, deal 5 damage to a random enemy.","The Obelisk of the Stars can hide an entire land from prying eyes! Or zap a rando."
53860,53860-desert-spear,"Desert Spear","After your hero attacks, summon a 1/1 Locust with <b>Rush</b>.","Goes on the right, next to the desert spoon."
59599,59599-desk-imp,"Desk Imp","","""I feel inky!"""
51705,51705-desperate-measures,"Desperate Measures","<b>Twinspell</b> Cast a random Paladin <b>Secret</b>.","Desperate times call for disparate secrets."
62873,62873-desperate-prayer,"Desperate Prayer","Restore 5 Health to each hero.","Woah, we're halfway there, woah oh..."
42824,42824-desperate-stand,"Desperate Stand","Give a minion ""<b>Deathrattle:</b> Return this to life with 1 Health.""","They're grateful for the help, but most minions would prefer not dying in the first place."
42743,42743-despicable-dreadlord,"Despicable Dreadlord","At the end of your turn, deal 1 damage to all enemy minions.","He's deathspicable."
50040,50040-devastate,Devastate,"Deal 4 damage to a damaged minion.","No thanks, I already devast-ate."
63502,63502-deviate-dreadfang,"Deviate Dreadfang","After you cast a Nature spell, summon a 4/2 Viper with <b>Rush</b>.","Even with wings, snakes STILL don't have legs."
41259,41259-devilsaur-egg,"Devilsaur Egg","<b>Deathrattle:</b> Summon a 5/5 Devilsaur.","A key ingredient in all discerning Funnel Cake recipes."
40694,40694-devolve,Devolve,"Transform all enemy minions into random ones that cost (1) less.","Ragnaros looked down. He looked like some kind of War Golem. ""WHAT HAVE YOU DONE TO ME,"" he yelled. But all that came out was a deep grinding sound. He began to cry."
58976,58976-devolving-missiles,"Devolving Missiles","Shoot three missiles at random enemy minions that transform them into ones that cost (1) less.","Most intermural spell-dueling contests end with a field of wisps."
55210,55210-devoted-maniac,"Devoted Maniac","<b>Rush</b> <b>Battlecry:</b> <b>Invoke</b> Galakrond.","There are plenty of apathetic maniacs, but they couldn't be bothered."
42566,42566-devour-mind,"Devour Mind","Copy 3 cards in your opponent's deck and add them to your hand.","A mind is a terrible thing to waste. Seconds, anyone?"
63400,63400-devouring-ectoplasm,"Devouring Ectoplasm","<b>Deathrattle:</b> Summon a 2/2 Adventurer with a random bonus effect.","When it's on keto, it only devours tauren."
62875,62875-devouring-plague,"Devouring Plague","<b>Lifesteal</b>. Deal 4 damage randomly split among all enemy minions.","""How’d we miss this one in Uldum?"" —Rafaam"
65044,65044-devouring-swarm,"Devouring Swarm","Choose an enemy minion. Your minions attack it, then return any that die to your hand.","Collect… essence."
63346,63346-devout-dungeoneer,"Devout Dungeoneer","<b>Battlecry:</b> Draw a spell. If it's a Holy spell, reduce its Cost by (2).","""Please do smaller pulls, this is my first time healing."""
59584,59584-devout-pupil,"Devout Pupil","<b>Divine Shield, Taunt</b> Costs (1) less for each spell you've cast on friendly characters this game.","He considers textbooks Light reading."
58977,58977-diligent-notetaker,"Diligent Notetaker","<b>Spellburst:</b> Return the spell to your hand.","You never know what cards are going to be on the test."
51734,51734-dimensional-ripper,"Dimensional Ripper","Summon 2 copies of a minion in your deck.","The first dimensional ripper had a point. The second fell flat. The THIRD one really started to take shape!"
41363,41363-dinomancy,Dinomancy,"Your Hero Power becomes 'Give a Beast +2/+2.'","Anyone can dinomance. Just put your lips together and RAAWWWAARGGGH."
41130,41130-dinosize,Dinosize,"Set a minion's Attack and Health to 10.","Comes with fries and a drink."
53926,53926-dinotamer-brann,"Dinotamer Brann","<b>Battlecry:</b> If your deck has no duplicates, summon King Krush.","Brann's new dino-taming hobby is going well—his pet can already make him sit, stand, and roll over!"
48201,48201-dire-frenzy,"Dire Frenzy","Give a Beast +3/+3. Shuffle 3 copies into your deck with +3/+3.","It's always Huffer. And Huffer. And Huffer. And Huffer."
69693,69693-dire-frenzy,"Dire Frenzy","Give a Beast +3/+3. Shuffle 3 copies into your deck with +3/+3.","It's always Huffer. And Huffer. And Huffer. And Huffer."
