<b>Battlecry:</b> If you have gained 15 or more Armor this game, gain +3/+3 and <b>Charge</b>. <i>( left!)</i> <i>(Ready!)</i>	70282	70282-captain-galvangar	Captain Galvangar	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3d105fea9524fe302e0712b8d06ff2afad0d905612041a0c80ce0433311d682b.png
<b>Battlecry:</b> Give your weapon +1/+1.	456	456-captain-greenskin	Captain Greenskin	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8cb57de7b92d7dfcaff11358f80e682d13962b85aecb07a6d624e77d809d85f.png
<b>Battlecry:</b> Give your weapon +1/+1.	70088	70088-captain-greenskin	Captain Greenskin	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/66da2f3b6ec9f9c02da467f32b27cf1f16ce6ef1a2bc43d9ee874b99ac3f2cb8.png
<b>Battlecry:</b> Summon 3 Pirates from your deck. Give them <b>Rush</b>.	50774	50774-captain-hooktusk	Captain Hooktusk	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/661429baa428c5a2a94dddacc2eece2f022d1bc22a01ee2903ba7b8423f959f9.png
<b>Battlecry:</b> Draw a Pirate from your deck.	530	530-captains-parrot	Captain's Parrot	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ffb9e0dd7ab69c6daa67bfe4c00078e45eea5b6b84c65730a431f3bbb8e0fbee.png
<b>Battlecry:</b> Draw a Pirate from your deck.	68549	68549-captains-parrot	Captain's Parrot	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3ff778e6c43bf917c3b0ee93f0b867a53864eb2f7a831ef0bcb2b0cb8fb7445e.png
<b>Choose One -</b> Draw your lowest Cost card; or Draw your highest Cost card.	70320	70320-capture-coldtooth-mine	Capture Coldtooth Mine	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc7471b4c88d32b47878665d569252a5daf917f2e8d5bba7dff755e35c234bff.png
	2522	2522-captured-jormungar	Captured Jormungar	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b6cb9184bcd2efca782c2e43efd583df5690674df3ae6b4176ee9969547aa9f6.png
At the end of your turn, gain 3 Armor.	64278	64278-cargo-guard	Cargo Guard	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4e9efacefdea49f65deec523c2938b119bd67056376f09c7c9eb8ee15a1404e2.png
<b>Battlecry:</b> Transform into a 6/6 copy of a Demon in your deck.	68061	68061-caria-felsoul	Caria Felsoul	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/24261fcc85c1c5faa07a3152b6857c77fafaa804f9ba6e66ed4c1ea1cb7374fb.png
<b>Rush</b>, <b>Divine Shield</b> Whenever this attacks, reduce the Cost of Holy spells in your hand by (1).	62993	62993-cariel-roame	Cariel Roame	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/242eac2e03655171a150b04774b485e97e194906f99c3766955c7c772fa3f16d.png
Whenever you summon a 1-Health minion, give it +1/+2.	61188	61188-carnival-barker	Carnival Barker	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/25affd1913ee85a768de2134c77aa2997e8b0c5653d03776e407c80e29f93d7e.png
<b>Taunt</b> <b>Battlecry:</b> Summon 2 copies of this. <b>Corrupt:</b> Fill your board with copies.	60926	60926-carnival-clown	Carnival Clown	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b90587e4ae032cd5b31c91d1627a023e3a895c5390eb7f6b3ea8774cf70c884f.png
<b>Battlecry:</b> Destroy a friendly minion. <b>Deathrattle:</b> Summon 2 copies of it.	45195	45195-carnivorous-cube	Carnivorous Cube	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6e167c6d516d0f89e1b6d52cd0b3deaa3e239ecbfacf7ae14100ead9ae85651b.png
<b>Divine Shield</b> <b>Corrupt:</b> Gain +3/+3 and <b>Taunt</b>.	61581	61581-carousel-gryphon	Carousel Gryphon	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/490db20524e2cf1ecbfe5f32eb0b8957c358fa979254290159ffd32cf02111be.png
<b>Battlecry:</b> If a minion died this turn, gain <b>Poisonous</b>.	48902	48902-carrion-drake	Carrion Drake	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/41de0a05081d124f7a7eea3a271b614b97ea2cc33ce6f534e66a66244b76b5b1.png
	38985	38985-carrion-grub	Carrion Grub	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c844b378229d8c8e8eae3ebb3e5ad8ff0f14cbdee7b36b310ec0284a8889d624.png
<b>Discover</b> a <b>Deathrattle</b> minion. Your next one costs (1) less.	58782	58782-carrion-studies	Carrion Studies	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/13390ff6bb24c6fd93f031645edc3f60891fe4ed283e73c3d000441ba39b53e4.png
Destroy a random enemy minion. <b>Corrupt:</b> Destroy 2. <b>Corrupt Again:</b> Destroy 3.	61254	61254-cascading-disaster	Cascading Disaster	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ae0586d679e62b385bb0d6a38bf5355e39f85a879e15878f2c08a4a8bd0e0ff2.png
<b>Secret:</b> After your opponent casts a spell, summon a 4/2 Panther with <b>Stealth</b>.	39160	39160-cat-trick	Cat Trick	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/399f3467e92e28ac275d198d3008d00be5fa389310c68f5d88ebb0f53bc7fe2b.png
Destroy all minions. Discard your hand.	46286	46286-cataclysm	Cataclysm	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/86f3cfc27285ee3258c3132f5047e44f3c8e6518cb5438d00faccf59aa86c42b.png
<b>Lifesteal</b> <b>Battlecry:</b> Deal damage equal to this minion's Attack to an enemy minion.	64371	64371-catacomb-guard	Catacomb Guard	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f4a68f1afb8c902c0e58f6a615e58140e7f7fce427f7095f386b6d1931040a49.png
<b>Battlecry:</b> If you're holding a Dragon, gain <b>Taunt</b> and <b>Divine Shield</b>.	47416	47416-cathedral-gargoyle	Cathedral Gargoyle	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/aa61d60dfc5a02491f873a59517287fc65abd5f4483a9857fad2ca70f70d1a63.png
At the end of your turn, summon a friendly minion that died this game.	52627	52627-catrina-muerte	Catrina Muerte	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1a9ea21ac5e31d856c502f028bcfcd7637d0cf887e7faca43324203da73b46a1.png
Your other Elementals have +2 Attack.	46658	46658-cauldron-elemental	Cauldron Elemental	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/722c5e45f8c43f9a02698e66c2ae913379d22cad1dee2928b0c51ae1d710cb18.png
<b>Deathrattle:</b> Summon the lowest Cost minion in your hand.	70264	70264-cavalry-horn	Cavalry Horn	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/55546275e2a551aed158bbe9b5acce016d0f3bee66c213e28cc993cc90b9b6d4.png
Also damages the minions next to whomever this attacks.	43358	43358-cave-hydra	Cave Hydra	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/1d90ae051eb870434babce2aec9923c50966b8cb89acd056845c48dedaeebf6a.png
<b>Battlecry:</b> Draw a weapon from your deck.	43237	43237-cavern-shinyfinder	Cavern Shinyfinder	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d1b329cd93401821166d1328160823d11590017b8c2f540f4c467591fe64fd0.png
Set each player to 0 Mana Crystals. Set the Cost of cards in all hands and decks to (1).	63040	63040-celestial-alignment	Celestial Alignment	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5576249cf9ae0c5cfaa90784aad1cf522ecfff25f91a962f9f1c591a4458bbeb.png
<b>Battlecry:</b> If you control a minion with 5 or more Attack, gain +2/+2.	40404	40404-celestial-dreamer	Celestial Dreamer	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8138e56403cf4d235407ca29a2857cda448c0fa9eff7aee8e03ef5ccf3a5f448.png
<b>Battlecry:</b> Your next spell this turn has <b>Spell Damage +2</b>.	49263	49263-celestial-emissary	Celestial Emissary	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/307cfc50c82c198250a120bc4c876e6db6c07f23e5047018dd40e59912104d0c.png
After you spend 5 Mana on spells, reduce the cost of a spell in your hand by (5). Lose 1 Durability.	63673	63673-celestial-ink-set	Celestial Ink Set	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/11298f0759f9d4dabb51d60005c482495b4def25c09145540dd995d23f22ef8d.png
Gain 8 Armor. Summon a random 8-Cost minion.	61604	61604-cenarion-ward	Cenarion Ward	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/025bf193c37f6f683dd9e6a04ba736838ab0959c3607257a202898904299d6cd.png
<b>Choose One -</b> Give your other minions +2/+2; or Summon two 2/2 Treants with <b>Taunt</b>.	36	36-cenarius	Cenarius	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/975d9f3fad9300e9dcf82747a971ffd860f69fa5e162c988534e25a68d06891c.png
<b>Choose One -</b> Give your other minions +2/+2; or Summon two 2/2 Treants with <b>Taunt</b>.	69598	69598-cenarius	Cenarius	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/5884760b4391faee3e3eb84df19923bc72b819c2418107e471c4105000c81f5e.png
<b>Choose One -</b> Give your other minions +2/+2; or Summon two 2/2 Treants with <b>Taunt</b>.	70031	70031-cenarius	Cenarius	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/72c3db3f733f35d9d8bb2b620d8a58b2ac6fd748ed959fcf82695e32dbe9cbf5.png
<b>Battlecry:</b> Replace your minions in hand and deck with ones from other classes. They cost (2) less.	70523	70523-cerathine-fleetrunner	Cera'thine Fleetrunner	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4a208f082084abc1e958b4e7c4603f727f03030edf32af0a26c8730dead14b94.png
<b>Spellburst</b>: Summon a Student with <b>Taunt</b> and stats equal to the spell's Cost.	59408	59408-ceremonial-maul	Ceremonial Maul	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e631a8e365f8a70f4a1a21942e3520c42a9539f7c8852c34dca77b2e2df4fb7c.png
Deal 2 damage to a minion and a random adjacent one. <i>(Upgrades when you have 5 Mana.)</i>	63065	63065-chain-lightning-rank-1	Chain Lightning (Rank 1)	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/628dd72ac5c532a87e80118c821f381cc8c5111c761829764022eacd2a1a60df.png
Each turn this is in your hand, transform it into a card your opponent is holding.	46706	46706-chameleos	Chameleos	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2d40fb7a3f6c851226a29637b7c2c2969ad37e05c55c3a572aa89a71f31657f6.png
<b>Battlecry:</b> Curse a playable card in your opponent's hand. They have 1 turn to play it!	56114	56114-chaos-gazer	Chaos Gazer	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/18879c3aec71bda6e0effaca4c4afad150477d873a5a654fd1dea09c7624a7ed.png
<b>Lifesteal</b>. Deal 3 damage to a minion. <b>Outcast:</b> Deal 5 instead.	64665	64665-chaos-leech	Chaos Leech	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ef1c66cf6d832e7589757d787099ce467f46a3b329556a96a106c8ea592766c6.png
Deal 4 damage to all minions.	57847	57847-chaos-nova	Chaos Nova	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3acfa34461fd658e4b32b7d365ea2bbf2b24492d873192567e5d44dea3bf2e4f.png
Deal 4 damage to all minions.	69505	69505-chaos-nova	Chaos Nova	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/12dc66a6ed7eacb11ed210e490c0b1447c7a80c84ccfcb74e921848004fb4e2a.png
Give your hero +2 Attack this turn. Draw a card.	56791	56791-chaos-strike	Chaos Strike	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b8e6e30c198c26e145c584a6fc29556a90538ae5995277c5e2c7c700df94b9d8.png
Give your hero +2 Attack this turn. Draw a card.	69558	69558-chaos-strike	Chaos Strike	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/978f2be0c5f2a44b6e5948d019d3cb28b524e8456e5bd29ba061ae7c5140885d.png
Give a friendly minion +2 Attack and <b>Charge</b>.	344	344-charge	Charge	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0d4092335f52c41446bccc262f0de1c979b4726cae16813ce5a949cf9af0f863.png
Give a friendly minion +2 Attack and <b>Charge</b>.	68371	68371-charge	Charge	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9ba84d7213a6be89e2c75b69a58f00ce6ecaa196ad203fa804929e89317fb2c4.png
<b>Discover</b> a -Cost minion and summon it. <i>(Upgraded for each <b>Overload</b> card you played this game!)</i>	64356	64356-charged-call	Charged Call	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9f2e7b55d07257dc5a45b268e6b565be3ea3f85056c9838ce223c0bf25907cc1.png
<b>Charge</b> <b>Battlecry:</b> Can't attack heroes this turn.	41286	41286-charged-devilsaur	Charged Devilsaur	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/42c1371fe68a8d33e1ce26bfbb8f6e60b0274a915ed84b9bd7c6fdc43832c271.png
<b>Deathrattle:</b> Your Hero Power becomes 'Deal 2 damage.'	2617	2617-charged-hammer	Charged Hammer	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2e23e644492b80680ef5370bb5bcc185df858d36394d4f014f40befa0ea525d8.png
<b>Echo</b> Deal 2 damage to a minion.	46897	46897-cheap-shot	Cheap Shot	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/83300036c101516d9e9db2ddf4274a3e6e28b73cfff82d34aaf53a3e4dd358a8.png
<b>Secret:</b> When a friendly minion dies, return it to your hand. It costs (2) less.	45520	45520-cheat-death	Cheat Death	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2dc1cbd2fdcd3f7b6d477182424d357f087c95b6df5a68d6e4682790623ddc56.png
<b>Lifesteal</b> <b>Battlecry:</b> Deal 1 damage.	50391	50391-cheaty-anklebiter	Cheaty Anklebiter	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/0ae9a7a17bab363ed8a6ab13b059317ed3fab807065977283c2667cf8da60b32.png
After an enemy is <b>Frozen</b>, deal 3 damage to it.	67761	67761-cheaty-snobold	Cheaty Snobold	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2f5602e2d7cb7fa17dee2a6b25c28fa72229bb3d6ea0a88d9d9b8d206b5550e5.png
Whenever your opponent casts a spell, add a random spell with the same Cost to your hand.	64721	64721-cheesemonger	Cheesemonger	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2c56f2dca4e0cad992bf52078edaf6212227862263084f3d4fbea8cda7086a39.png
<b>Battlecry:</b> If your deck is empty, summon six 6/6 Greasefire Elementals.	52434	52434-chef-nomi	Chef Nomi	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2a8ecc369682759768128d6577c9d77eb6476d85f11f88a6bbee30afe7351a2f.png
After you cast three spells in a turn, summon a 5/5 Elemental.	54904	54904-chenvaala	Chenvaala	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/69c78f87235ec2e9fc2535bb23228b1125c85d34601fc41feff434731443f285.png
<b>Battlecry:</b> Destroy all enemy <b>Secrets</b>.	47458	47458-chief-inspector	Chief Inspector	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/20ffced57e68b470229a52b9195e96cdc8371ce06954d34e255eea5c226fe5be.png
<b>Charge</b> <b>Lifesteal</b>	43127	43127-chillblade-champion	Chillblade Champion	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d7d250b8f1789a7a778d3d44a94c7483deea6c5e15cffd67b0550d95f3952878.png
<b>Taunt</b> <b>Deathrattle:</b> If you're holding a Dragon, deal 3 damage to all minions.	2682	2682-chillmaw	Chillmaw	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/576016bcd2976d78e095b512e0ccf079a85973c0814ba7bbdb77076160edc789.png
	90	90-chillwind-yeti	Chillwind Yeti	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/703fc94f81221c9beac236670f94f1864a77aa7322114e8027e8f7abee3482d0.png
	68400	68400-chillwind-yeti	Chillwind Yeti	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f1b2f532a29f9661e7e1feab25b31f7663ae45c57db05aa3cf1e789f07c13d4c.png
	69543	69543-chillwind-yeti	Chillwind Yeti	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/4442dfd75bab6d5fa542969bf78bbbbe779a261e64b6047bc87167eda0a6aed4.png
<b>Battlecry:</b> <b>Discover</b> a spell. Deal damage to your hero equal to its Cost.	41875	41875-chittering-tunneler	Chittering Tunneler	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9dfef1b8077547a460100583ad7f85337fdf331f16dc64b79b34373758858f3f.png
<b>Battlecry:</b> The next spell you cast this turn costs Health instead of Mana.	38464	38464-chogall	Cho'gall	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ee84243a81cec937d5f69ab835592e6170880e903535bb3234c2aaab1c82d82e.png
After a friendly Mech dies, add a random Mech to your hand.	56064	56064-chopshop-copter	Chopshop Copter	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/920b8b6018e3ab2f3572a5b85c983419cad40f11447ec235637e38cc66427a2f.png
Whenever you draw a card, put another copy into your hand.	2280	2280-chromaggus	Chromaggus	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d9fbff0339f5721a8b0b17c660537ef8e1fb751468ef5d50853453863d6b3871.png
<b>Battlecry:</b> Secretly <b>Discover</b> a Dragon to hatch into. <b>Deathrattle:</b> Hatch!	55454	55454-chromatic-egg	Chromatic Egg	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/d4a4a8120fd2524ddeed0db08497fa5320537e75af2b31dd9f55396fa3eeaf40.png
<b>Deathrattle:</b> If you're holding a Dragon, deal 3 damage to all enemy minions.	54876	54876-chronobreaker	Chronobreaker	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a9c19474ac2ba2a561942b8d27ff3ae4e448dd1dc1b075ee0af1edc5d8d25ef8.png
Deal 5 damage randomly split among all enemies.	46715	46715-cinderstorm	Cinderstorm	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/87c9d9b321a9198a6a79d5ba122d21b44d9ba1521e1d4d6be90b82c8af1af644.png
Restore 4 Health to ALL minions.	1362	1362-circle-of-healing	Circle of Healing	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3744dfa03c79d7614eb091d4bab21da82f27038e74796c709217e00f7d9fbbf8.png
Restore 4 Health to ALL minions.	70059	70059-circle-of-healing	Circle of Healing	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/571dfc7037b9871ef3022b17b252228543f990d0655c661b022f7d23b793784d.png
<b>Taunt</b> <i>This has all minion types.</i>	61428	61428-circus-amalgam	Circus Amalgam	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/203d55710a28d6ba22547c5aedc96ac3a95ed2647569ac74bb9d06f8307a4b57.png
<b>Battlecry:</b> Restore 4 Health. <b>Corrupt:</b> Deal 4 damage instead.	60979	60979-circus-medic	Circus Medic	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/773683c0b8fc6a9d6d457fa23652435bc104fb5d973e34ebc095ff03211c4e44.png
<b>Battlecry:</b> Summon two 0/5 Castle Walls with <b>Taunt</b>.	64724	64724-city-architect	City Architect	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c62e451b245888b15d7828c06ed091ebecb9ef9a1896613fdaa8401138b802b8.png
<b>Tradeable</b> <b>Lifesteal</b>. Deal 1 damage to all enemy minions.	64523	64523-city-tax	City Tax	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/571d665827f10d800f3fdeb9a09b9652c35f24918b52eb0b6525115573ef2eac.png
Give your hero +2 Attack this turn. Gain 2 Armor.	1050	1050-claw	Claw	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/22ae80455d7f1ec3185b45d29cb569efd0f5c4355fc9c74b49c2d318469d1604.png
Give your hero +2 Attack this turn. Gain 2 Armor.	68307	68307-claw	Claw	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7f7638b40137529f9a8df6f97c4856a0c46b6144b0ca81502cb9d30150f2d035.png
<b>Rush</b>. <b>Deathrattle:</b> Draw a minion and give it +3/+3.	61626	61626-claw-machine	Claw Machine	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a304f933ed673d25e5dc78893d66b0a3ec6443ab6d8007e0efc04bfe4fecad9c.png
<b>Battlecry:</b> Give all other friendly characters +1 Attack this turn.	70295	70295-clawfury-adept	Clawfury Adept	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/2330abfd7a97b5d7bdd4e9228d7f6723044047c60458de9bd740497e95b0f691.png
<b>Sidequest:</b> Summon 3 <b>Rush</b> minions. <b>Reward:</b> Summon a 4/4 Gryphon with <b>Rush</b>.	55288	55288-clear-the-way	Clear the Way	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/e003ec7e287ea581f1218dff77ccead5dc9681d5dca5a0a7afda06f579809fb0.png
Deal 2 damage to two random enemy minions.	940	940-cleave	Cleave	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/ec5fa463add77af814a3f2b09eb4326464085ac347ca707008b9c9e862e22f66.png
Deal 2 damage to two random enemy minions.	68378	68378-cleave	Cleave	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bce19afe72d2be99d6e9d1f6f22fc074f30e90ee9c2eea0d190ab02321bdc529.png
<b>Battlecry:</b> If you've restored Health this turn, <b>Discover</b> a spell from your deck.	63464	63464-cleric-of-anshe	Cleric of An'she	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/bb6310028f0fb8a0b727d83e4d7e56b05a34e93f2ec47f29e7d88068598156cd.png
<b>Battlecry:</b> If you're holding a Dragon, <b>Discover</b> a spell from your deck.	56088	56088-cleric-of-scales	Cleric of Scales	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7b384e7772fd93ab7a5335b83edc37e044ce1c518bcc397169aa549fb4375cb7.png
Add 2 random spells from another class to your hand.	54317	54317-clever-disguise	Clever Disguise	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b98a7bb997420f138cffb66748d2811e6360e9dacc02eb0576ee1b0ec9524239.png
Give your hero <b>Stealth</b> for 1 turn.	61154	61154-cloak-of-shadows	Cloak of Shadows	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/a44133a0fa110d2334abb99c8902dd22966a7dcc59c2615fa0e4e0e79ed52c22.png
Your <b>Secrets</b> cost (0).	39492	39492-cloaked-huntress	Cloaked Huntress	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/587f19f971cf320b44537d674b918bce57ab291191ab161830e48a28fcf6dfa8.png
<b>Stealth</b> <b>Divine Shield</b>	48566	48566-cloakscale-chemist	Cloakscale Chemist	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/70fea20cc02396df0546f8ce0c836815dffde7d450ce7853d0e80ec0a61293be.png
Double the damage and healing of your Hero Power.	47439	47439-clockwork-automaton	Clockwork Automaton	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/54e7af85ba8913adb051a473bcec90457e88231a8eb74c17ac6653c9fcb8e042.png
Costs (1) less for each card in your opponent's hand.	2233	2233-clockwork-giant	Clockwork Giant	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f62579e8d740f02bd994d7b72a7dc423aa28555027a2521fec112b0f8b4807d9.png
Costs (1) less for each card in your opponent's hand.	69720	69720-clockwork-giant	Clockwork Giant	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c7db2e4a8742d954d811878e32a42af9e09992e89ce601c7b756000db73cd133.png
<b>Deathrattle:</b> Add a <b>Spare Part</b> card to your hand.	2050	2050-clockwork-gnome	Clockwork Gnome	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/687b07f38018ab9b701a88b77a9ea4a2a92c25581674558454a16f86c69f52cb.png
<b>Battlecry:</b> Shuffle a Bomb into your opponent's deck. When drawn, it explodes for 5 damage.	51735	51735-clockwork-goblin	Clockwork Goblin	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/8f4bedea3c7154c46a920f6f87b007aaac0a6b25adce4c7b8bd1019d7746d13d.png
<b>Battlecry:</b> Give a friendly Mech +1/+1.	2500	2500-clockwork-knight	Clockwork Knight	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9bc3cb27cef7ca76cd966d6908320e3e266a4e6dabf6c76c01881183902b2a5e.png
<b>Discover</b> a copy of a minion in your opponent's deck.	48759	48759-cloning-device	Cloning Device	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/3f83bb7e2a871e8335fc486d4fb568ad9ae7b5430659f330d83d851e2b7acd57.png
<b>Battlecry:</b> If you control a <b>Secret</b>, deal 6 damage.	54493	54493-cloud-prince	Cloud Prince	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f8e419b3fc219b42ff6c36934e3a5be51490253512ff5da41b8379afddda8800.png
<b>Battlecry:</b> Cast the highest Cost spell from your hand.	64433	64433-clumsy-courier	Clumsy Courier	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/883cb4664b007a2e35b16dfaeac8b485edf0db86143e560b26ce999476e573d1.png
Whenever you discard this, give it +2/+2 and return it to your hand.	41876	41876-clutchmother-zavas	Clutchmother Zavas	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/241edaef379e2461310f2a442c575a165df6a6a1e13f7d260c97333c60e9e26b.png
Whenever you summon a Mech, gain <b>Divine Shield</b>.	2030	2030-cobalt-guardian	Cobalt Guardian	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/9df8e56c339d0f42e9eb2f147a1ca040714cbc1f39462ce4f50a1d3d9b1f5e2a.png
At the end of your turn, give another random friendly minion +3 Attack.	42442	42442-cobalt-scalebane	Cobalt Scalebane	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/051abb543b0458f0a88ef0593a5fbc724606b85f349d05872539b33ae7b6fe0e.png
<b>Battlecry:</b> Add two 1-Cost spells from your class to your hand.	55425	55425-cobalt-spellkin	Cobalt Spellkin	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/6a0f5822789e54fdec06d30a5b58ca5fa513bb9412bc76d870c0b2367b609345.png
Deal 3 damage to a minion and the enemy hero.	2041	2041-cobra-shot	Cobra Shot	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/b04592d876a32dbb4a832ca7094fac76b50dfe3a2fe8e02fd109ac9691756d44.png
Destroy a damaged minion. <b>Combo:</b> Destroy any minion.	59402	59402-coerce	Coerce	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/7e46a39a4693bffdb8c2217988e534aa9d9a2da47985c861c763f060e44e9e85.png
<b>Deathrattle:</b> Summon a <b>Deathrattle</b> minion from your hand.	47836	47836-coffin-crasher	Coffin Crasher	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/dc0e5bc128ea0131a12afc548fbca42bd9bd6b109f4d34ccf6c5759035c25424.png
<b>Battlecry:</b> Give a random friendly minion <b>Divine Shield</b> and <b>Taunt</b>.	2027	2027-coghammer	Coghammer	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/004f5be05dacb1b6ab029370b4044c180f504af7892600a8cde8a651d7922ba2.png
Has +2 Attack while you have a Mech.	1932	1932-cogmaster	Cogmaster	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/f5dc1a0826f1da92361819047379055e99b19b53691e2eb19b23e3cf179d2042.png
Has +2 Attack while you have a Mech.	69715	69715-cogmaster	Cogmaster	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/c33bb4c0611d081ad066840c8cc76d55b0387c9c3311599b452900d14f2f85c9.png
Has +2 Attack while you have a Mech.	1989	1989-cogmasters-wrench	Cogmaster's Wrench	https://d15f34w2p8l1cc.cloudfront.net/hearthstone/616dd6829d251a5ce88cc02fadd01796d5f2f607cab6db09d6881e2269b2ef1f.png
